Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6,TestingError,TrainingError
141,0.026715358719229698,0.7467930316925049,0.18430763483047485,0.6535884141921997,0.5115031003952026,0.6497161984443665,0.6827442646026611,1670,209,89,484,284,92,512,0.10413426160812378,0.022070229053497314
142,0.02654397115111351,0.7467108368873596,0.18429990112781525,0.6532677412033081,0.5114470720291138,0.6495518684387207,0.6827371716499329,1670,209,89,484,284,92,512,0.10413426160812378,0.022070229053497314
143,0.026370465755462646,0.746630072593689,0.1842922866344452,0.6530104875564575,0.5113758444786072,0.6493605971336365,0.6827775239944458,1670,209,89,484,284,92,512,0.10413426160812378,0.022070229053497314
144,0.026202205568552017,0.7465509176254272,0.1842847615480423,0.6527107357978821,0.5113333463668823,0.6491966843605042,0.6827250719070435,1670,209,89,484,284,92,512,0.10413426160812378,0.022381126880645752
145,0.026037782430648804,0.746472954750061,0.18427737057209015,0.6524300575256348,0.5112720131874084,0.6490075588226318,0.6826971769332886,1670,209,89,484,284,92,512,0.10382342338562012,0.022381126880645752
146,0.02586979977786541,0.7463967204093933,0.184269979596138,0.6521537899971008,0.5112236738204956,0.6488419771194458,0.6826800107955933,1670,209,89,484,284,92,512,0.10382342338562012,0.022381126880645752
147,0.025707464665174484,0.7463216781616211,0.1842627078294754,0.6518607139587402,0.5111653804779053,0.648652970790863,0.6826466917991638,1670,209,89,484,284,92,512,0.10382342338562012,0.022381126880645752
148,0.0255424864590168,0.7462480068206787,0.1842554211616516,0.6516067981719971,0.5111223459243774,0.64848792552948,0.6826034784317017,1670,209,89,484,284,92,512,0.10382342338562012,0.022381126880645752
149,0.02538244053721428,0.7461756467819214,0.1842484027147293,0.6512993574142456,0.5110774636268616,0.648299515247345,0.6825451850891113,1670,209,89,484,284,92,512,0.10413426160812378,0.022381126880645752
150,0.025226792320609093,0.7461047172546387,0.18424132466316223,0.6510559320449829,0.5110195875167847,0.6481085419654846,0.6825755834579468,1670,209,89,484,284,92,512,0.10413426160812378,0.022381126880645752
151,0.025072656571865082,0.7460350394248962,0.1842343807220459,0.650772750377655,0.5109761357307434,0.6479188799858093,0.6825395822525024,1670,209,89,484,284,92,512,0.10444515943527222,0.022381126880645752
152,0.024914534762501717,0.7459664344787598,0.18422752618789673,0.6505053639411926,0.5109239220619202,0.6477309465408325,0.6824964880943298,1670,209,89,484,284,92,512,0.10444515943527222,0.022381126880645752
153,0.02476196363568306,0.7458990812301636,0.18422074615955353,0.6502465605735779,0.5108815431594849,0.6475673913955688,0.682493269443512,1670,209,89,484,284,92,512,0.10444515943527222,0.023002803325653076
154,0.024609291926026344,0.7458329796791077,0.18421396613121033,0.6499641537666321,0.5108254551887512,0.6473773717880249,0.6824729442596436,1670,209,89,484,284,92,512,0.10444515943527222,0.023002803325653076
155,0.02445894479751587,0.7457678318023682,0.18420733511447906,0.6497218012809753,0.5107899904251099,0.647189736366272,0.6823899149894714,1670,209,89,484,284,92,512,0.10413426160812378,0.023002803325653076
156,0.02431401051580906,0.7457038760185242,0.1842007339000702,0.6494488716125488,0.5107312202453613,0.6470012068748474,0.6823602914810181,1670,209,89,484,284,92,512,0.10413426160812378,0.02331364154815674
157,0.024164531379938126,0.7456409335136414,0.1841941624879837,0.6491970419883728,0.5106862187385559,0.6468382477760315,0.6823964715003967,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
158,0.024023160338401794,0.7455793023109436,0.18418771028518677,0.6489419341087341,0.5106312036514282,0.6466493606567383,0.6823734045028687,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
159,0.023880625143647194,0.7455184459686279,0.18418139219284058,0.6486919522285461,0.5105973482131958,0.6464632153511047,0.6822923421859741,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
160,0.023740697652101517,0.745458722114563,0.1841750591993332,0.6484586000442505,0.5105332732200623,0.6462754607200623,0.6823265552520752,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
161,0.023602986708283424,0.7454000115394592,0.1841687560081482,0.6481914520263672,0.5104933977127075,0.6461139917373657,0.6823018789291382,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
162,0.02346734143793583,0.7453421950340271,0.18416258692741394,0.6479635238647461,0.5104418396949768,0.6459255814552307,0.6823000907897949,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
163,0.023331956937909126,0.7452853322029114,0.18415647745132446,0.6477199792861938,0.5103888511657715,0.6457638144493103,0.6822903752326965,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
164,0.023197969421744347,0.7452294230461121,0.18415041267871857,0.6474759578704834,0.5103465914726257,0.645577609539032,0.6822433471679688,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
165,0.023065384477376938,0.7451744079589844,0.18414442241191864,0.6472446918487549,0.5102930068969727,0.6453917026519775,0.6822362542152405,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
166,0.022935405373573303,0.7451202273368835,0.18413852155208588,0.6469973921775818,0.5102431774139404,0.6452062129974365,0.6822871565818787,1670,209,89,484,284,92,512,0.10444515943527222,0.02331364154815674
167,0.022807063534855843,0.7450668811798096,0.18413260579109192,0.6467747688293457,0.510193943977356,0.6450454592704773,0.6822166442871094,1670,209,89,484,284,92,512,0.10413426160812378,0.02331364154815674
168,0.022677669301629066,0.7450145483016968,0.18412679433822632,0.6465413570404053,0.5101494789123535,0.6448605060577393,0.6822012662887573,1670,209,89,484,284,92,512,0.10382342338562012,0.02331364154815674
169,0.022550608962774277,0.7449628710746765,0.18412107229232788,0.6463024616241455,0.5100978016853333,0.6446768045425415,0.6822458505630493,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
170,0.022428316995501518,0.7449119687080383,0.18411538004875183,0.6460848450660706,0.5100488066673279,0.6444932222366333,0.6822310090065002,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
171,0.02230290323495865,0.7448617815971375,0.18410974740982056,0.6458433270454407,0.5100094676017761,0.6443333029747009,0.6822327375411987,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
172,0.022184694185853004,0.744812548160553,0.18410414457321167,0.6456342935562134,0.5099528431892395,0.6441491842269897,0.6822260022163391,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
173,0.02206110768020153,0.7447640895843506,0.18409866094589233,0.6453857421875,0.5099108219146729,0.6439682245254517,0.682227373123169,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
174,0.021940002217888832,0.744716227054596,0.1840931475162506,0.6451783180236816,0.5098614692687988,0.643785834312439,0.6822229623794556,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
175,0.021819772198796272,0.7446690797805786,0.18408776819705963,0.6449553370475769,0.5098270773887634,0.6436255574226379,0.682163655757904,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
176,0.021708812564611435,0.7446224689483643,0.18408237397670746,0.6447271108627319,0.509768545627594,0.6434437036514282,0.6822047829627991,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
177,0.021591559052467346,0.7445769309997559,0.18407709896564484,0.6445229649543762,0.5097324848175049,0.6432644724845886,0.6821802258491516,1670,209,89,484,284,92,512,0.10382342338562012,0.0236244797706604
178,0.02147660031914711,0.7445317506790161,0.1840718537569046,0.6442797780036926,0.509688138961792,0.6430822610855103,0.6821903586387634,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
179,0.02136087790131569,0.7444872856140137,0.18406671285629272,0.64408940076828,0.5096379518508911,0.6429243087768555,0.6821707487106323,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
180,0.021251097321510315,0.7444434762001038,0.18406154215335846,0.6438558101654053,0.5096070766448975,0.642744243144989,0.6821396946907043,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
181,0.0211408119648695,0.7444002628326416,0.18405646085739136,0.6436540484428406,0.509548008441925,0.6425637602806091,0.6821537613868713,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
182,0.0210319384932518,0.7443575859069824,0.18405136466026306,0.6434391140937805,0.5095083117485046,0.6424047350883484,0.6821706295013428,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
183,0.020922543480992317,0.7443156242370605,0.1840464323759079,0.643221914768219,0.5094648599624634,0.6422265768051147,0.6821811199188232,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
184,0.0208190456032753,0.7442740797996521,0.18404148519039154,0.6430273652076721,0.5094178915023804,0.6420477628707886,0.6821507215499878,1670,209,89,484,284,92,512,0.10413426160812378,0.0236244797706604
185,0.020711123943328857,0.7442333698272705,0.18403653800487518,0.6427945494651794,0.5093749761581421,0.6418696045875549,0.6821801662445068,1670,209,89,484,284,92,512,0.10382342338562012,0.023935317993164062
186,0.02060466818511486,0.7441929578781128,0.1840316504240036,0.6426107287406921,0.509327232837677,0.6417132019996643,0.682184100151062,1670,209,89,484,284,92,512,0.10382342338562012,0.023935317993164062
187,0.020501025021076202,0.7441530227661133,0.18402692675590515,0.6423848867416382,0.5092930197715759,0.641535222530365,0.6821373701095581,1670,209,89,484,284,92,512,0.10382342338562012,0.023935317993164062
188,0.020398590713739395,0.7441138029098511,0.18402217328548431,0.6421792507171631,0.5092378258705139,0.6413582563400269,0.6822012066841125,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
189,0.0202939510345459,0.7440750002861023,0.1840173751115799,0.6419513821601868,0.5092050433158875,0.6412007212638855,0.6821703910827637,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
190,0.020193809643387794,0.7440367937088013,0.1840127408504486,0.6417660117149353,0.5091634392738342,0.6410253047943115,0.6821866631507874,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
191,0.0200938880443573,0.7439990043640137,0.1840081661939621,0.6415420174598694,0.509114146232605,0.6408481001853943,0.6822153329849243,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
192,0.019993958994746208,0.7439616322517395,0.1840035319328308,0.6413366198539734,0.5090827345848083,0.6406741738319397,0.6822095513343811,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
193,0.019894538447260857,0.7439247369766235,0.18399900197982788,0.6411400437355042,0.5090364813804626,0.6405181288719177,0.6822202205657959,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
194,0.019795885309576988,0.7438883185386658,0.18399454653263092,0.6409282684326172,0.5089989304542542,0.640343427658081,0.6822353005409241,1670,209,89,484,284,92,512,0.10351258516311646,0.0236244797706604
195,0.019700106233358383,0.7438522577285767,0.18399004638195038,0.640719473361969,0.5089697241783142,0.6401880383491516,0.6822254657745361,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
196,0.019602319225668907,0.7438241839408875,0.1839856505393982,0.6405043005943298,0.5089204907417297,0.6400150656700134,0.6822783946990967,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
197,0.019507097080349922,0.7437480092048645,0.1839812695980072,0.6403282284736633,0.5088928937911987,0.6398451924324036,0.6822102665901184,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
198,0.01941547356545925,0.7437194585800171,0.1839769184589386,0.6400987505912781,0.5088484287261963,0.6396901607513428,0.6822478771209717,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
199,0.019318148493766785,0.743661105632782,0.18397264182567596,0.6399075388908386,0.5088152885437012,0.6395204663276672,0.6823089122772217,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
200,0.019224636256694794,0.7436342239379883,0.18396833539009094,0.639701247215271,0.5087866187095642,0.6393458843231201,0.6822600960731506,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
201,0.019130747765302658,0.7435607314109802,0.18396422266960144,0.6395145058631897,0.5087441205978394,0.639180064201355,0.6823157668113708,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
202,0.019039573147892952,0.7435340881347656,0.18396006524562836,0.6393042802810669,0.5087140202522278,0.6390062570571899,0.6822669506072998,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
203,0.0189468152821064,0.7434777617454529,0.18395589292049408,0.6391036510467529,0.5086712837219238,0.6388581991195679,0.6823303699493408,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
204,0.018857307732105255,0.7434523105621338,0.1839517056941986,0.6389327645301819,0.5086365342140198,0.6386864185333252,0.682348906993866,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
205,0.018767355009913445,0.7433812022209167,0.1839476227760315,0.6387115716934204,0.5086098313331604,0.6385378837585449,0.6823453903198242,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
206,0.018676120787858963,0.743355929851532,0.18394365906715393,0.6385191679000854,0.5085711479187012,0.6383683085441589,0.682367205619812,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
207,0.018588686361908913,0.743301510810852,0.18393966555595398,0.6383250951766968,0.5085414052009583,0.638202428817749,0.6823717355728149,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
208,0.018497785553336143,0.7432776689529419,0.1839357167482376,0.6381452679634094,0.5085145831108093,0.6380504369735718,0.6823724508285522,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
209,0.01841031014919281,0.7432084679603577,0.18393173813819885,0.6379292011260986,0.5084791779518127,0.6378861665725708,0.6823856830596924,1670,209,89,484,284,92,512,0.10289090871810913,0.023935317993164062
210,0.018325362354516983,0.743184506893158,0.18392787873744965,0.6377357244491577,0.5084528923034668,0.6377179026603699,0.6823915243148804,1670,209,89,484,284,92,512,0.10289090871810913,0.023935317993164062
211,0.018238268792629242,0.7431319952011108,0.18392401933670044,0.6375643014907837,0.5084151029586792,0.6375536322593689,0.6824315190315247,1670,209,89,484,284,92,512,0.10289090871810913,0.023935317993164062
212,0.018153715878725052,0.7431095838546753,0.18392015993595123,0.6373629570007324,0.5083915591239929,0.6373876333236694,0.6824246048927307,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
213,0.018062878400087357,0.7430420517921448,0.1839163899421692,0.6371572017669678,0.5083691477775574,0.6372421383857727,0.6824452877044678,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
214,0.017977843061089516,0.7430193424224854,0.18391266465187073,0.6369724869728088,0.5083297491073608,0.6370759010314941,0.6824800968170166,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
215,0.01789449341595173,0.7429685592651367,0.18390889465808868,0.6367950439453125,0.5083099007606506,0.636929988861084,0.682459831237793,1670,209,89,484,284,92,512,0.10320174694061279,0.023935317993164062
216,0.017812030389904976,0.7429476380348206,0.1839051991701126,0.6365950107574463,0.5082820057868958,0.6367641687393188,0.6824911832809448,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
217,0.017727330327033997,0.7428812384605408,0.1839015632867813,0.6363966464996338,0.5082510113716125,0.6366035342216492,0.6825042366981506,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
218,0.01764250360429287,0.7428597807884216,0.18389791250228882,0.636219322681427,0.5082189440727234,0.6364569664001465,0.6825515031814575,1670,209,89,484,284,92,512,0.10351258516311646,0.023935317993164062
