Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6
1106,17.227583,0.03885609,0.10102582,0.5292585,0.5076036,0.48650604,0.49959835,0.49817201,0.5049044,1158,182,93,144,250,98,391
1107,17.208199,0.03885609,0.10102582,0.5292515,0.5076036,0.48651567,0.4995876,0.4981977,0.5049164,1158,182,93,144,250,98,391
1108,17.186283,0.03885609,0.10102582,0.5292478,0.5076035,0.48651612,0.49957705,0.4982271,0.5048839,1158,182,93,144,250,98,391
1109,17.167109,0.039166927,0.10102582,0.5292429,0.5076033,0.4865266,0.4995665,0.49825278,0.5048678,1158,182,93,144,250,98,391
1110,17.14684,0.039166927,0.10102582,0.5292398,0.5076035,0.48652616,0.49955973,0.49828035,0.5048646,1158,182,93,144,250,98,391
1111,17.127394,0.039166927,0.10102582,0.52923703,0.5076032,0.4865333,0.49954283,0.4983065,0.5048427,1158,182,93,144,250,98,391
1112,17.10858,0.039166927,0.10102582,0.52923274,0.5076034,0.4865455,0.4995326,0.49833256,0.50484645,1158,182,93,144,250,98,391
1113,17.08918,0.03885609,0.10133666,0.52923095,0.50760317,0.48655012,0.4995242,0.4983584,0.5048179,1158,182,93,144,250,98,391
1114,17.071741,0.03885609,0.10133666,0.52922773,0.5076034,0.48656178,0.49951127,0.4983831,0.5048251,1158,182,93,144,250,98,391
1115,17.052452,0.03885609,0.10133666,0.529227,0.50760317,0.48656952,0.49950275,0.4984085,0.5047928,1158,182,93,144,250,98,391
1116,17.035883,0.03885609,0.10102582,0.5292263,0.5076034,0.4865728,0.49949488,0.4984318,0.5047782,1158,182,93,144,250,98,391
1117,17.017467,0.03885609,0.10102582,0.52922434,0.5076031,0.48658767,0.49948245,0.49845657,0.5047716,1158,182,93,144,250,98,391
1118,17.000385,0.03885609,0.10102582,0.5292239,0.50760335,0.48659733,0.49947125,0.49847972,0.504753,1158,182,93,144,250,98,391
1119,16.983313,0.03885609,0.10102582,0.5292229,0.50760305,0.48661274,0.49946102,0.49850404,0.5047499,1158,182,93,144,250,98,391
1120,16.966429,0.03885609,0.10102582,0.5292229,0.50760335,0.48661798,0.49945128,0.49852523,0.50472635,1158,182,93,144,250,98,391
1121,16.95022,0.03885609,0.10102582,0.5292228,0.50760305,0.4866298,0.49944398,0.4985498,0.5047255,1158,182,93,144,250,98,391
1122,16.933264,0.03885609,0.10133666,0.52922416,0.50760335,0.48663723,0.49943215,0.49857026,0.5046985,1158,182,93,144,250,98,391
1123,16.918554,0.03885609,0.10133666,0.52922475,0.50760305,0.48664767,0.49941817,0.4985935,0.5047042,1158,182,93,144,250,98,391
1124,16.901657,0.03885609,0.10133666,0.52922523,0.5076033,0.4866617,0.4994112,0.49861416,0.5046744,1158,182,93,144,250,98,391
1125,16.8871,0.03885609,0.10133666,0.52922606,0.507603,0.48667777,0.49939466,0.49863648,0.5046585,1158,182,93,144,250,98,391
1126,16.871012,0.03885609,0.10133666,0.52922714,0.5076033,0.4866916,0.49938428,0.49865863,0.5046517,1158,182,93,144,250,98,391
1127,16.856625,0.03885609,0.10133666,0.529229,0.50760293,0.48670176,0.4993721,0.49867937,0.5046321,1158,182,93,144,250,98,391
1128,16.841404,0.03885609,0.10133666,0.5292313,0.5076035,0.4867128,0.4993588,0.4986994,0.50462914,1158,182,93,144,250,98,391
1129,16.826834,0.03885609,0.10133666,0.52923286,0.50760293,0.48672825,0.49935308,0.4987209,0.50460345,1158,182,93,144,250,98,391
1130,16.812859,0.03885609,0.10133666,0.52923435,0.5076032,0.4867419,0.49933282,0.49874073,0.5046061,1158,182,93,144,250,98,391
1131,16.79805,0.03885609,0.10102582,0.5292365,0.5076029,0.48676342,0.4993228,0.49875957,0.5045797,1158,182,93,144,250,98,391
1132,16.784771,0.03885609,0.10102582,0.52923834,0.50760317,0.48677507,0.49930865,0.4987798,0.5045806,1158,182,93,144,250,98,391
1133,16.770353,0.03885609,0.10102582,0.5292423,0.5076029,0.48678255,0.49930316,0.4987998,0.50455046,1158,182,93,144,250,98,391
1134,16.757977,0.03885609,0.10102582,0.52924365,0.5076035,0.48680127,0.49928445,0.49881667,0.5045579,1158,182,93,144,250,98,391
1135,16.74349,0.03854525,0.10102582,0.52924675,0.5076029,0.48681387,0.49927592,0.49883586,0.50452745,1158,182,93,144,250,98,391
1136,16.731554,0.03854525,0.10102582,0.5292507,0.50760317,0.4868217,0.49926475,0.4988553,0.50451136,1158,182,93,144,250,98,391
1137,16.717724,0.03854525,0.10102582,0.5292519,0.5076028,0.48683897,0.49925715,0.49887115,0.5045028,1158,182,93,144,250,98,391
1138,16.705494,0.038234353,0.10102582,0.5292563,0.5076031,0.48685047,0.4992436,0.4988888,0.50448537,1158,182,93,144,250,98,391
1139,16.692621,0.038234353,0.10102582,0.52925795,0.50760275,0.486866,0.49923012,0.49890685,0.5044796,1158,182,93,144,250,98,391
1140,16.68056,0.038234353,0.10102582,0.5292622,0.50760305,0.48687017,0.49922615,0.49892333,0.50445694,1158,182,93,144,250,98,391
1141,16.668457,0.038234353,0.10071498,0.52926636,0.50760275,0.48687348,0.49921697,0.49893966,0.50445193,1158,182,93,144,250,98,391
1142,16.656067,0.038234353,0.10071498,0.52926844,0.50760305,0.48689005,0.499211,0.49895683,0.5044263,1158,182,93,144,250,98,391
1143,16.644758,0.038234353,0.10071498,0.5292729,0.50760275,0.48689473,0.49920437,0.49897236,0.5044216,1158,182,93,144,250,98,391
1144,16.632618,0.038234353,0.10071498,0.52927524,0.50760305,0.48690733,0.49919984,0.49898747,0.5043956,1158,182,93,144,250,98,391
1145,16.621656,0.038234353,0.10071498,0.5292797,0.50760275,0.48691574,0.49919114,0.4990039,0.504392,1158,182,93,144,250,98,391
1146,16.609587,0.038234353,0.10071498,0.5292828,0.50760293,0.48692667,0.49918932,0.4990199,0.5043625,1158,182,93,144,250,98,391
1147,16.599422,0.038234353,0.10071498,0.52928734,0.5076027,0.4869305,0.4991814,0.49903318,0.50436366,1158,182,93,144,250,98,391
1148,16.587688,0.038234353,0.10071498,0.5292917,0.50760293,0.4869336,0.4991799,0.4990489,0.5043331,1158,182,93,144,250,98,391
1149,16.577625,0.038234353,0.10071498,0.5292947,0.5076027,0.4869461,0.4991724,0.4990643,0.504333,1158,182,93,144,250,98,391
1150,16.566044,0.038234353,0.10071498,0.5292994,0.507603,0.48696,0.49916556,0.4990768,0.5043046,1158,182,93,144,250,98,391
1151,16.556442,0.038234353,0.10071498,0.5293026,0.50760263,0.48697942,0.49915737,0.4990913,0.5042881,1158,182,93,144,250,98,391
1152,16.545355,0.038234353,0.10071498,0.52930737,0.50760293,0.48698044,0.4991535,0.49910593,0.5042764,1158,182,93,144,250,98,391
1153,16.53593,0.038234353,0.10071498,0.52931213,0.50760263,0.48699299,0.49914482,0.49911857,0.50426304,1158,182,93,144,250,98,391
1154,16.525114,0.038234353,0.10071498,0.5293156,0.5076033,0.4870119,0.4991363,0.49913144,0.5042527,1158,182,93,144,250,98,391
1155,16.515837,0.038234353,0.10071498,0.5293202,0.50760263,0.48701096,0.49913368,0.4991455,0.50423354,1158,182,93,144,250,98,391
1156,16.50554,0.038234353,0.10071498,0.52932394,0.5076029,0.4870294,0.499125,0.49915826,0.5042247,1158,182,93,144,250,98,391
1157,16.496128,0.038234353,0.10071498,0.5293286,0.5076026,0.48703894,0.49911693,0.4991704,0.50420654,1158,182,93,144,250,98,391
1158,16.486282,0.038234353,0.10071498,0.5293328,0.5076029,0.48705828,0.49910748,0.4991838,0.5041975,1158,182,93,144,250,98,391
1159,16.477144,0.038234353,0.10071498,0.52933794,0.5076026,0.48706585,0.49910396,0.4991965,0.50417584,1158,182,93,144,250,98,391
1160,16.46777,0.038234353,0.10071498,0.5293426,0.5076029,0.4870647,0.49909747,0.49920747,0.5041709,1158,182,93,144,250,98,391
1161,16.458733,0.038234353,0.10071498,0.5293474,0.5076025,0.48707882,0.49908563,0.49921978,0.5041553,1158,182,93,144,250,98,391
1162,16.449749,0.038234353,0.10071498,0.5293517,0.50760275,0.48709255,0.49907836,0.49923226,0.5041481,1158,182,93,144,250,98,391
1163,16.440657,0.038234353,0.10071498,0.52935666,0.5076025,0.48708937,0.4990758,0.49924192,0.50412816,1158,182,93,144,250,98,391
1164,16.432,0.038234353,0.10071498,0.529361,0.50760275,0.48710483,0.49906188,0.49925333,0.50412536,1158,182,93,144,250,98,391
1165,16.42306,0.038234353,0.10071498,0.5293662,0.5076025,0.48711264,0.49905783,0.49926513,0.50410163,1158,182,93,144,250,98,391
1166,16.414747,0.038234353,0.10071498,0.5293703,0.50760275,0.48711592,0.49904346,0.49927548,0.50410455,1158,182,93,144,250,98,391
1167,16.405722,0.038234353,0.10071498,0.52937484,0.5076025,0.48713568,0.49903736,0.49928567,0.50407964,1158,182,93,144,250,98,391
1168,16.397812,0.038234353,0.10071498,0.52937984,0.50760275,0.4871165,0.49902594,0.4992968,0.5040868,1158,182,93,144,250,98,391
1169,16.388723,0.038234353,0.10071498,0.52938414,0.50760245,0.48714745,0.49901885,0.49930686,0.5040604,1158,182,93,144,250,98,391
1170,16.381159,0.038234353,0.10071498,0.5293889,0.5076027,0.48712242,0.49901453,0.49931675,0.5040646,1158,182,93,144,250,98,391
1171,16.372456,0.038234353,0.10071498,0.52939385,0.50760245,0.4871165,0.49901345,0.49932733,0.50403935,1158,182,93,144,250,98,391
1172,16.365007,0.038234353,0.10071498,0.52939904,0.5076027,0.4871495,0.4989919,0.4993364,0.5040453,1158,182,93,144,250,98,391
1173,16.356485,0.038234353,0.10071498,0.5294029,0.50760245,0.48713452,0.4989967,0.4993613,0.504018,1158,182,93,144,250,98,391
1174,16.349276,0.038234353,0.10071498,0.52940774,0.50760305,0.4871217,0.499001,0.49938303,0.5039988,1158,182,93,144,250,98,391
1175,16.34084,0.038234353,0.10071498,0.529413,0.50760233,0.48716158,0.49897826,0.4994007,0.5039921,1158,182,93,144,250,98,391
1176,16.333614,0.038234353,0.10071498,0.5294172,0.5076027,0.48716068,0.49897707,0.49939793,0.50398475,1158,182,93,144,250,98,391
1177,16.325783,0.038234353,0.10071498,0.52942204,0.5076024,0.48715264,0.49897063,0.49941444,0.50397897,1158,182,93,144,250,98,391
1178,16.318296,0.03854525,0.10071498,0.5294271,0.5076027,0.48719046,0.4989563,0.4994282,0.5039648,1158,182,93,144,250,98,391
1179,16.310783,0.03854525,0.10071498,0.52943146,0.50760233,0.48718992,0.49894884,0.49943888,0.5039634,1158,182,93,144,250,98,391
1180,16.303581,0.03854525,0.10071498,0.5294363,0.50760305,0.48718274,0.49894902,0.49943224,0.50395364,1158,182,93,144,250,98,391
1181,16.296118,0.03854525,0.10071498,0.52944136,0.50760233,0.48722008,0.4989278,0.49944556,0.5039513,1158,182,93,144,250,98,391
1182,16.28921,0.03854525,0.10102582,0.52944636,0.50760263,0.48720613,0.49893278,0.49945587,0.503932,1158,182,93,144,250,98,391
1183,16.282223,0.03854525,0.10102582,0.5294515,0.50760233,0.48721,0.49891996,0.49946395,0.5039372,1158,182,93,144,250,98,391
1184,16.274797,0.03854525,0.10102582,0.52945524,0.50760263,0.48725352,0.49890715,0.49946404,0.5039281,1158,182,93,144,250,98,391
1185,16.268219,0.03854525,0.10102582,0.5294604,0.5076023,0.48724127,0.49890193,0.49946466,0.5039387,1158,182,93,144,250,98,391
1186,16.261295,0.03854525,0.10102582,0.5294653,0.50760293,0.4872322,0.49890542,0.49946475,0.5039272,1158,182,93,144,250,98,391
1187,16.254694,0.03854525,0.10102582,0.52946943,0.5076023,0.48724726,0.49889252,0.49946725,0.5039386,1158,182,93,144,250,98,391
1188,16.247671,0.03854525,0.10102582,0.5294747,0.5076026,0.4872837,0.49887958,0.49947092,0.50392336,1158,182,93,144,250,98,391
1189,16.24148,0.03854525,0.10102582,0.5294795,0.5076023,0.48727554,0.49887317,0.4994726,0.5039318,1158,182,93,144,250,98,391
1190,16.23448,0.03854525,0.10102582,0.52948374,0.50760263,0.4872853,0.49887094,0.49947575,0.50391364,1158,182,93,144,250,98,391
1191,16.228418,0.03854525,0.10102582,0.5294892,0.5076023,0.48731136,0.49885318,0.49947992,0.5039236,1158,182,93,144,250,98,391
1192,16.221685,0.03854525,0.10102582,0.52949375,0.50760293,0.48731148,0.49885538,0.49948335,0.50390303,1158,182,93,144,250,98,391
1193,16.215889,0.03854525,0.10102582,0.5294983,0.5076023,0.48731104,0.49885282,0.499487,0.5038936,1158,182,93,144,250,98,391
1194,16.209146,0.03854525,0.10102582,0.5295035,0.5076025,0.4873174,0.49884516,0.49949154,0.50388926,1158,182,93,144,250,98,391
1195,16.203428,0.03854525,0.10102582,0.5295082,0.5076022,0.48734698,0.49883014,0.49949604,0.5038828,1158,182,93,144,250,98,391
1196,16.197065,0.03854525,0.10133666,0.52951336,0.5076025,0.48733658,0.49882627,0.49949974,0.50388014,1158,182,93,144,250,98,391
1197,16.191162,0.03854525,0.10133666,0.5295177,0.5076022,0.4873485,0.498823,0.49953577,0.5038165,1158,182,93,144,250,98,391
1198,16.184742,0.03854525,0.10133666,0.52952284,0.5076025,0.487385,0.4988004,0.49951667,0.50383204,1158,182,93,144,250,98,391
1199,16.17915,0.03854525,0.10133666,0.5295274,0.5076022,0.48737866,0.49880147,0.49951667,0.50382495,1158,182,93,144,250,98,391
1200,16.173222,0.03854525,0.10133666,0.52953255,0.5076025,0.4873805,0.49879214,0.49951988,0.50382507,1158,182,93,144,250,98,391
1201,16.167517,0.03854525,0.10133666,0.52953696,0.5076022,0.48738173,0.49879208,0.4995529,0.50376755,1158,182,93,144,250,98,391
1202,16.161602,0.03854525,0.10133666,0.5295415,0.5076025,0.4874145,0.49877456,0.4995467,0.50377756,1158,182,93,144,250,98,391
1203,16.156057,0.038234353,0.10133666,0.52954644,0.5076022,0.48742056,0.49877092,0.4995431,0.5037718,1158,182,93,144,250,98,391
1204,16.150492,0.038234353,0.10133666,0.52955157,0.50760245,0.48742294,0.49876148,0.49954176,0.50377756,1158,182,93,144,250,98,391
1205,16.144882,0.038234353,0.10133666,0.5295555,0.5076022,0.48745993,0.49874955,0.49954125,0.5037719,1158,182,93,144,250,98,391
1206,16.139273,0.038234353,0.10133666,0.52956045,0.5076028,0.48745537,0.49874446,0.49957097,0.50372714,1158,182,93,144,250,98,391
1207,16.133955,0.038234353,0.10133666,0.5295654,0.5076021,0.48746312,0.4987411,0.49956447,0.5037231,1158,182,93,144,250,98,391
1208,16.12855,0.038234353,0.10102582,0.52956945,0.50760245,0.48745325,0.49873364,0.49956045,0.5037363,1158,182,93,144,250,98,391
1209,16.123224,0.038234353,0.10102582,0.5295743,0.50760216,0.4874735,0.49872375,0.49955726,0.5037302,1158,182,93,144,250,98,391
1210,16.118027,0.038234353,0.10102582,0.52957916,0.50760245,0.48747328,0.49871632,0.49958536,0.50369054,1158,182,93,144,250,98,391
1211,16.112608,0.038234353,0.10102582,0.52958345,0.5076021,0.48750198,0.49870127,0.4995641,0.50370026,1158,182,93,144,250,98,391
1212,16.10756,0.038234353,0.10102582,0.5295884,0.50760245,0.4874927,0.4986929,0.49956185,0.50371075,1158,182,93,144,250,98,391
1213,16.102514,0.038234353,0.10102582,0.52959293,0.5076021,0.48749882,0.4986888,0.4995623,0.5037053,1158,182,93,144,250,98,391
1214,16.097351,0.038234353,0.10102582,0.5295975,0.50760245,0.48752594,0.498672,0.4995921,0.50366634,1158,182,93,144,250,98,391
1215,16.092253,0.038234353,0.10102582,0.5296024,0.5076021,0.48752096,0.49867117,0.49958545,0.5036628,1158,182,93,144,250,98,391
1216,16.087496,0.038234353,0.10102582,0.52960706,0.50760245,0.48752037,0.49866283,0.49958163,0.50367695,1158,182,93,144,250,98,391
1217,16.0823,0.038234353,0.10102582,0.52961093,0.5076021,0.48755455,0.4986544,0.49958053,0.5036669,1158,182,93,144,250,98,391
1218,16.077627,0.038234353,0.10102582,0.5296157,0.50760233,0.48754966,0.49864787,0.4996072,0.5036337,1158,182,93,144,250,98,391
1219,16.072727,0.038234353,0.10102582,0.52962035,0.50760204,0.48754704,0.49864668,0.49959984,0.5036312,1158,182,93,144,250,98,391
1220,16.067947,0.038234353,0.10102582,0.5296249,0.5076024,0.4875903,0.49862513,0.49959555,0.50364107,1158,182,93,144,250,98,391
1221,16.063152,0.038234353,0.10102582,0.5296288,0.50760204,0.4875856,0.49862525,0.4995936,0.5036364,1158,182,93,144,250,98,391
1222,16.0587,0.038234353,0.10102582,0.52963346,0.50760233,0.48758876,0.49861556,0.49959198,0.5036447,1158,182,93,144,250,98,391
1223,16.053638,0.038234353,0.10102582,0.5296382,0.50760204,0.4876249,0.49860385,0.49961954,0.5035917,1158,182,93,144,250,98,391
1224,16.049368,0.037923515,0.10102582,0.5296424,0.50760233,0.48762158,0.4985977,0.49961346,0.5036038,1158,182,93,144,250,98,391
1225,16.044468,0.037923515,0.10102582,0.52964634,0.50760204,0.48762554,0.49859408,0.49960908,0.5036,1158,182,93,144,250,98,391
1226,16.040215,0.037923515,0.10102582,0.529651,0.50760233,0.48765218,0.49857807,0.49960747,0.5036081,1158,182,93,144,250,98,391
1227,16.035505,0.037923515,0.10102582,0.52965575,0.50760204,0.4876491,0.4985821,0.49963328,0.5035536,1158,182,93,144,250,98,391
1228,16.031357,0.037923515,0.10102582,0.52965975,0.50760233,0.48764366,0.49857262,0.49962646,0.50357115,1158,182,93,144,250,98,391
1229,16.026608,0.037923515,0.10102582,0.52966374,0.50760204,0.48767164,0.4985636,0.49962184,0.5035628,1158,182,93,144,250,98,391
1230,16.02267,0.037923515,0.10102582,0.52966845,0.50760233,0.48765796,0.4985575,0.4996197,0.50357556,1158,182,93,144,250,98,391
1231,16.018103,0.037923515,0.10102582,0.529673,0.50760204,0.48767933,0.49855268,0.49964452,0.5035232,1158,182,93,144,250,98,391
1232,16.014067,0.037923515,0.10102582,0.5296768,0.5076023,0.48767772,0.49854285,0.4996373,0.5035403,1158,182,93,144,250,98,391
1233,16.009596,0.037923515,0.10102582,0.5296815,0.50760233,0.48769474,0.49853712,0.49963343,0.50353205,1158,182,93,144,250,98,391
1234,16.00583,0.037923515,0.10102582,0.5296859,0.5076023,0.48768765,0.49853063,0.49963126,0.503543,1158,182,93,144,250,98,391
1235,16.001408,0.037923515,0.10102582,0.52969027,0.50760204,0.48768288,0.49853417,0.4996548,0.50349265,1158,182,93,144,250,98,391
1236,15.997386,0.037923515,0.10102582,0.5296938,0.5076023,0.48771635,0.49851465,0.49964806,0.5035082,1158,182,93,144,250,98,391
1237,15.993249,0.037923515,0.10102582,0.5296982,0.50760233,0.4877044,0.49851736,0.4996447,0.50350326,1158,182,93,144,250,98,391
1238,15.989503,0.037923515,0.10102582,0.5297026,0.50760233,0.48770174,0.49851182,0.49964178,0.50351095,1158,182,93,144,250,98,391
1239,15.985275,0.037923515,0.10102582,0.52970666,0.507602,0.48773015,0.4985005,0.49964145,0.50350296,1158,182,93,144,250,98,391
1240,15.981453,0.037923515,0.10102582,0.52971035,0.5076022,0.48772654,0.49849972,0.49966633,0.503468,1158,182,93,144,250,98,391
1241,15.97738,0.037923515,0.10102582,0.5297149,0.50760233,0.48775366,0.49849057,0.49966085,0.5034638,1158,182,93,144,250,98,391
1242,15.973831,0.037923515,0.10102582,0.529719,0.5076023,0.4877419,0.49848774,0.4996568,0.50347245,1158,182,93,144,250,98,391
1243,15.969902,0.037923515,0.10102582,0.529723,0.507602,0.48774207,0.4984857,0.49965626,0.5034656,1158,182,93,144,250,98,391
1244,15.966129,0.037923515,0.10102582,0.52972686,0.5076022,0.48777083,0.49847546,0.4996792,0.5034314,1158,182,93,144,250,98,391
1245,15.962318,0.037923515,0.10102582,0.5297312,0.507602,0.48776615,0.49847615,0.49967286,0.503429,1158,182,93,144,250,98,391
1246,15.958843,0.037923515,0.10102582,0.52973527,0.5076023,0.48776743,0.49846506,0.49966967,0.50344074,1158,182,93,144,250,98,391
1247,15.954898,0.037923515,0.10102582,0.5297392,0.507602,0.4877938,0.49845934,0.49966833,0.5034301,1158,182,93,144,250,98,391
1248,15.951524,0.037923515,0.10071498,0.52974355,0.5076022,0.48778683,0.49845856,0.4996901,0.5034002,1158,182,93,144,250,98,391
1249,15.947791,0.037923515,0.10071498,0.5297475,0.507602,0.4877882,0.49845585,0.49968404,0.5033954,1158,182,93,144,250,98,391
1250,15.944149,0.037923515,0.10071498,0.5297512,0.5076022,0.48781654,0.4984409,0.4996811,0.5034051,1158,182,93,144,250,98,391
1251,15.940657,0.037923515,0.10071498,0.52975523,0.50760233,0.48781124,0.49843952,0.49967885,0.5034001,1158,182,93,144,250,98,391
1252,15.93722,0.037923515,0.10071498,0.5297594,0.50760186,0.48781553,0.49843502,0.49970028,0.5033672,1158,182,93,144,250,98,391
1253,15.933491,0.037923515,0.10071498,0.5297632,0.5076023,0.48783812,0.49842367,0.49969506,0.5033661,1158,182,93,144,250,98,391
1254,15.930176,0.037923515,0.10071498,0.52976686,0.5076022,0.48784134,0.4984169,0.49969178,0.50337464,1158,182,93,144,250,98,391
1255,15.926709,0.037923515,0.10071498,0.5297709,0.507602,0.48783764,0.4984182,0.4996894,0.50336623,1158,182,93,144,250,98,391
1256,15.923237,0.037923515,0.10071498,0.529775,0.5076026,0.4878662,0.49840215,0.499711,0.50333774,1158,182,93,144,250,98,391
1257,15.919854,0.037923515,0.10071498,0.5297788,0.50760186,0.48786688,0.49840143,0.49970528,0.50333565,1158,182,93,144,250,98,391
1258,15.916616,0.037923515,0.10071498,0.52978295,0.5076022,0.48786724,0.49839598,0.4997013,0.50334054,1158,182,93,144,250,98,391
1259,15.913071,0.037923515,0.10071498,0.52978647,0.50760186,0.48789516,0.49838567,0.49969968,0.50333536,1158,182,93,144,250,98,391
1260,15.910005,0.037923515,0.10071498,0.5297905,0.5076022,0.4878882,0.4983814,0.49969956,0.50334007,1158,182,93,144,250,98,391
1261,15.906621,0.037923515,0.10071498,0.52979416,0.507602,0.48789343,0.49838215,0.4997214,0.5032958,1158,182,93,144,250,98,391
