Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,PhatBar_7,PhatBar_8,PhatBar_9,PhatBar_10,S,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10
2048,28.009367,0.12452829,0.33583492,0.50829434,0.5105579,0.49516365,0.38475174,0.50108445,0.5695539,0.49637425,0.49978,0.50447935,0.5030562,547,108,126,14,13,16,96,73,2,26,73
2049,28.010199,0.12452829,0.33583492,0.5087388,0.5057871,0.49526525,0.38475168,0.5011277,0.5699894,0.50242835,0.5001885,0.50448704,0.5029473,547,108,126,14,13,16,96,73,2,26,73
2050,28.20272,0.12452829,0.33583492,0.50760806,0.5106635,0.49503183,0.3847431,0.50126433,0.57133085,0.49484327,0.4997856,0.5044928,0.5030546,547,108,126,14,13,16,96,73,2,26,73
2051,28.2783,0.12452829,0.33583492,0.50767225,0.506125,0.49536487,0.3847449,0.5011781,0.56823677,0.50390434,0.50018674,0.50447965,0.5030819,547,108,126,14,13,16,96,73,2,26,73
2052,27.986822,0.12452829,0.33583492,0.50704545,0.51010716,0.49598223,0.38474593,0.5013381,0.5700249,0.49614924,0.4997875,0.50448835,0.50314,547,108,126,14,13,16,96,73,2,26,73
2053,27.990229,0.12452829,0.33583492,0.5074649,0.5058072,0.49544594,0.3847458,0.5013687,0.5695869,0.5027506,0.50019175,0.50449765,0.503032,547,108,126,14,13,16,96,73,2,26,73
2054,28.078747,0.12452829,0.33677298,0.5067306,0.5098878,0.49555132,0.3847397,0.501441,0.5709966,0.49534252,0.4997949,0.5044803,0.5031431,547,108,126,14,13,16,96,73,2,26,73
2055,28.126066,0.12452829,0.33677298,0.5067547,0.5058736,0.49529424,0.3847418,0.5015818,0.56851894,0.5036376,0.5001928,0.5044941,0.5031024,547,108,126,14,13,16,96,73,2,26,73
2056,27.975128,0.12452829,0.33677298,0.50603527,0.51015097,0.495904,0.3847347,0.50171113,0.5703375,0.49596718,0.49979556,0.504501,0.50309366,547,108,126,14,13,16,96,73,2,26,73
2057,27.964964,0.12452829,0.33677298,0.50616753,0.50599146,0.49555117,0.3847322,0.5017197,0.56946063,0.50298905,0.5001955,0.50448173,0.5030929,547,108,126,14,13,16,96,73,2,26,73
2058,27.986431,0.12452829,0.33677298,0.5057223,0.50967413,0.49567223,0.3847224,0.50176287,0.5707832,0.49569666,0.4997995,0.50448817,0.5031712,547,108,126,14,13,16,96,73,2,26,73
2059,27.987083,0.12452829,0.33677298,0.50567937,0.5057463,0.49604124,0.38472706,0.5017524,0.56896144,0.5032912,0.5001946,0.5044986,0.5031613,547,108,126,14,13,16,96,73,2,26,73
2060,27.94447,0.12452829,0.33677298,0.50509906,0.5099441,0.496162,0.38472322,0.501813,0.5705152,0.49592936,0.49979967,0.5045003,0.5031521,547,108,126,14,13,16,96,73,2,26,73
2061,27.903017,0.12452829,0.33677298,0.5056389,0.5054717,0.49564672,0.38471895,0.50197667,0.56920093,0.503064,0.50019884,0.5044881,0.5031321,547,108,126,14,13,16,96,73,2,26,73
2062,27.91801,0.12452829,0.3377111,0.5048416,0.5095313,0.49637842,0.38471147,0.502041,0.570615,0.49597847,0.49980593,0.5044948,0.50313246,547,108,126,14,13,16,96,73,2,26,73
2063,27.880404,0.12452829,0.3377111,0.50489813,0.5057007,0.49598357,0.38470855,0.5020793,0.56928134,0.50308955,0.5001981,0.5044994,0.503127,547,108,126,14,13,16,96,73,2,26,73
2064,27.899637,0.12452829,0.3377111,0.5043552,0.5094668,0.49653864,0.3847056,0.5021801,0.57039315,0.49602827,0.49980146,0.504506,0.50318366,547,108,126,14,13,16,96,73,2,26,73
2065,27.832088,0.12452829,0.3377111,0.5045295,0.5056956,0.4960551,0.3847052,0.50222707,0.5694756,0.50292826,0.5002029,0.5044879,0.5031461,547,108,126,14,13,16,96,73,2,26,73
2066,27.865616,0.12452829,0.3377111,0.5041124,0.50950456,0.49626237,0.3846932,0.5022242,0.57048583,0.4961331,0.49980503,0.5044935,0.50315976,547,108,126,14,13,16,96,73,2,26,73
2067,27.796936,0.12452829,0.3377111,0.5041554,0.5056112,0.49650416,0.384697,0.50225574,0.5695398,0.502833,0.5002013,0.5045033,0.503138,547,108,126,14,13,16,96,73,2,26,73
2068,27.850306,0.12452829,0.3377111,0.50381094,0.5093299,0.4963555,0.384692,0.5022894,0.5702888,0.49617946,0.49980026,0.5045078,0.50320435,547,108,126,14,13,16,96,73,2,26,73
2069,27.758078,0.12452829,0.3377111,0.5042233,0.50560176,0.4959239,0.3846909,0.502364,0.56951994,0.5027256,0.5002053,0.5044874,0.50310344,547,108,126,14,13,16,96,73,2,26,73
2070,27.815475,0.12452829,0.33677298,0.50358444,0.5089018,0.49688485,0.38468376,0.50245196,0.5703153,0.49641335,0.49980906,0.50450015,0.5031731,547,108,126,14,13,16,96,73,2,26,73
2071,27.724625,0.12452829,0.33677298,0.5036689,0.5055181,0.49627855,0.38468462,0.5024611,0.5696917,0.5025775,0.5002016,0.50448614,0.5031516,547,108,126,14,13,16,96,73,2,26,73
2072,27.805542,0.12452829,0.33677298,0.5031673,0.5093542,0.49689442,0.38467965,0.5024613,0.5701162,0.496416,0.4998042,0.50448227,0.503151,547,108,126,14,13,16,96,73,2,26,73
2073,27.693602,0.12452829,0.33677298,0.50335246,0.50567937,0.49642733,0.3846779,0.50255215,0.569866,0.50243866,0.5002058,0.50449634,0.50311726,547,108,126,14,13,16,96,73,2,26,73
2074,27.774519,0.12452829,0.33677298,0.50314224,0.5088868,0.49652758,0.38466585,0.5025277,0.57011986,0.4965603,0.49980584,0.5044985,0.50319886,547,108,126,14,13,16,96,73,2,26,73
2075,27.669302,0.12452829,0.33677298,0.50328916,0.50523037,0.49645346,0.38467222,0.5025703,0.57010436,0.50234604,0.5002027,0.5044854,0.50315845,547,108,126,14,13,16,96,73,2,26,73
2076,27.768063,0.12452829,0.33677298,0.5028223,0.5093127,0.49670243,0.3846593,0.5026318,0.56987894,0.49652556,0.4997993,0.50448936,0.50314397,547,108,126,14,13,16,96,73,2,26,73
2077,27.635607,0.12452829,0.33677298,0.5033864,0.50518745,0.49617553,0.38466376,0.50266373,0.56995136,0.5022515,0.5002093,0.50449264,0.50311774,547,108,126,14,13,16,96,73,2,26,73
2078,27.735592,0.12452829,0.33677298,0.502521,0.5089791,0.49697486,0.3846572,0.5026697,0.56998116,0.49668828,0.49980518,0.50448,0.50318575,547,108,126,14,13,16,96,73,2,26,73
2079,27.614006,0.12452829,0.33677298,0.5028176,0.50548685,0.4964972,0.3846561,0.5026125,0.57010335,0.50213826,0.5002061,0.5044814,0.503163,547,108,126,14,13,16,96,73,2,26,73
2080,27.72708,0.12452829,0.33677298,0.5025044,0.5090805,0.4970302,0.3846544,0.5027066,0.5696745,0.49672964,0.49979958,0.5044914,0.50313187,547,108,126,14,13,16,96,73,2,26,73
2081,27.587208,0.12452829,0.33677298,0.5030169,0.50511223,0.49636593,0.38465074,0.50268376,0.5701503,0.50203586,0.5002108,0.5044887,0.5031287,547,108,126,14,13,16,96,73,2,26,73
2082,27.702227,0.12452829,0.33677298,0.50244737,0.5087711,0.49709487,0.3846431,0.50273377,0.5696141,0.49691558,0.4998038,0.50446934,0.5031308,547,108,126,14,13,16,96,73,2,26,73
2083,27.571867,0.12452829,0.33677298,0.502595,0.50531393,0.4965225,0.38464552,0.50275254,0.5703761,0.5019184,0.50020957,0.5044741,0.5031134,547,108,126,14,13,16,96,73,2,26,73
2084,27.692827,0.12452829,0.33677298,0.5022972,0.50871307,0.49677917,0.3846392,0.50278455,0.5693932,0.49692994,0.49979702,0.504469,0.50317115,547,108,126,14,13,16,96,73,2,26,73
2085,27.554876,0.12452829,0.33583492,0.50236577,0.50515836,0.4968052,0.38463795,0.5027696,0.5706281,0.5018003,0.50021493,0.5044634,0.5031248,547,108,126,14,13,16,96,73,2,26,73
2086,27.679136,0.12452829,0.33583492,0.5020746,0.50869095,0.49706203,0.38463274,0.50282353,0.5692491,0.49706027,0.4997914,0.5044682,0.5031606,547,108,126,14,13,16,96,73,2,26,73
2087,27.533207,0.12452829,0.33583492,0.5025394,0.50517094,0.49649438,0.38463208,0.50279063,0.57053566,0.50168264,0.5002225,0.50445426,0.503067,547,108,126,14,13,16,96,73,2,26,73
2088,27.659344,0.12452829,0.33583492,0.50176823,0.5087433,0.4973739,0.3846239,0.50275826,0.5693606,0.49715966,0.49979165,0.5044551,0.50315964,547,108,126,14,13,16,96,73,2,26,73
2089,27.51258,0.12452829,0.33583492,0.50239706,0.5049339,0.4968217,0.3846267,0.50275505,0.5705038,0.50157154,0.5002208,0.50445896,0.5031139,547,108,126,14,13,16,96,73,2,26,73
2090,27.645378,0.12452829,0.33583492,0.5019479,0.5084541,0.49735025,0.384621,0.5028045,0.5691895,0.4972713,0.49979022,0.50446373,0.50311095,547,108,126,14,13,16,96,73,2,26,73
2091,27.509113,0.12452829,0.33583492,0.5022058,0.50491107,0.49649453,0.38462347,0.50282115,0.57097936,0.5014542,0.5002235,0.5044474,0.5030936,547,108,126,14,13,16,96,73,2,26,73
2092,27.643929,0.12452829,0.33583492,0.50168866,0.50853586,0.49743745,0.38460997,0.50283706,0.5689215,0.49726936,0.49977556,0.50445735,0.5031531,547,108,126,14,13,16,96,73,2,26,73
2093,27.489986,0.12452829,0.33583492,0.502202,0.504946,0.4967671,0.3846165,0.50284195,0.57088864,0.50137943,0.5002355,0.50445867,0.50304353,547,108,126,14,13,16,96,73,2,26,73
2094,27.622925,0.12452829,0.33583492,0.501489,0.50858974,0.4975009,0.3846086,0.5028357,0.5689974,0.49739555,0.4997751,0.50444454,0.5031315,547,108,126,14,13,16,96,73,2,26,73
2095,27.473652,0.12452829,0.33583492,0.50185955,0.50484955,0.49693146,0.38460886,0.50279576,0.5713324,0.50118166,0.50023645,0.50445133,0.50309604,547,108,126,14,13,16,96,73,2,26,73
2096,27.612638,0.12452829,0.33583492,0.5014949,0.5085724,0.49775043,0.38460642,0.50282097,0.56809354,0.49752343,0.49976513,0.5044504,0.50314903,547,108,126,14,13,16,96,73,2,26,73
2097,27.462992,0.12452829,0.33583492,0.501992,0.5047381,0.4968529,0.38460764,0.50282735,0.5713754,0.5011257,0.5002465,0.50444376,0.50304216,547,108,126,14,13,16,96,73,2,26,73
2098,27.596586,0.12452829,0.33583492,0.501475,0.5082338,0.49768087,0.38459784,0.50285274,0.56845707,0.49764216,0.4997629,0.5044493,0.5031204,547,108,126,14,13,16,96,73,2,26,73
2099,27.450651,0.12452829,0.33583492,0.5016788,0.50471693,0.49699387,0.3846032,0.5028567,0.57143015,0.5010402,0.5002503,0.5044387,0.50308,547,108,126,14,13,16,96,73,2,26,73
2100,27.594805,0.12452829,0.33583492,0.5013563,0.5086224,0.4976357,0.38459697,0.5028271,0.5680812,0.49767637,0.4997539,0.5044349,0.50308543,547,108,126,14,13,16,96,73,2,26,73
2101,27.442213,0.12452829,0.33583492,0.5018508,0.50432503,0.49694583,0.3845983,0.5028635,0.57164866,0.5009856,0.50025874,0.50445044,0.50305134,547,108,126,14,13,16,96,73,2,26,73
2102,27.584396,0.12452829,0.33583492,0.50117433,0.5084247,0.4976254,0.38458362,0.50282705,0.5682862,0.49774203,0.49974757,0.50445116,0.5031286,547,108,126,14,13,16,96,73,2,26,73
2103,27.434937,0.12452829,0.33583492,0.50148576,0.5047582,0.496944,0.38459268,0.5028062,0.5716464,0.50081193,0.5002627,0.5044359,0.50307554,547,108,126,14,13,16,96,73,2,26,73
2104,27.578348,0.12452829,0.33583492,0.50112575,0.50850993,0.49787527,0.38458964,0.502823,0.56800205,0.4978331,0.49973848,0.5044404,0.50306815,547,108,126,14,13,16,96,73,2,26,73
2105,27.422283,0.12452829,0.33583492,0.5016677,0.5045142,0.4969994,0.38459113,0.5028284,0.57155985,0.5007506,0.50027263,0.5044493,0.50303924,547,108,126,14,13,16,96,73,2,26,73
2106,27.563742,0.12452829,0.33677298,0.5011286,0.50821674,0.49783593,0.38458347,0.502849,0.5680926,0.49796033,0.49973586,0.50443584,0.50305855,547,108,126,14,13,16,96,73,2,26,73
2107,27.412369,0.12452829,0.33583492,0.50153756,0.504477,0.4971578,0.38458803,0.50283426,0.5715215,0.50069964,0.500278,0.5044413,0.5030398,547,108,126,14,13,16,96,73,2,26,73
2108,27.55595,0.12452829,0.3348968,0.5009442,0.5082139,0.4976189,0.38457897,0.50282454,0.5680607,0.4980088,0.4997304,0.50443083,0.50310236,547,108,126,14,13,16,96,73,2,26,73
2109,27.414383,0.12452829,0.3348968,0.5014327,0.50441974,0.49725503,0.38458207,0.502822,0.57193536,0.50060534,0.5002805,0.5044384,0.5029795,547,108,126,14,13,16,96,73,2,26,73
2110,27.561382,0.12452829,0.3348968,0.50104165,0.5084175,0.49766964,0.38457128,0.5027818,0.5678154,0.4979841,0.49971738,0.50444174,0.50303286,547,108,126,14,13,16,96,73,2,26,73
2111,27.402733,0.12452829,0.33583492,0.50144106,0.50445634,0.4971259,0.3845801,0.5027703,0.57176906,0.5005299,0.5002919,0.5044277,0.5030235,547,108,126,14,13,16,96,73,2,26,73
2112,27.545546,0.12452829,0.33677298,0.50107497,0.50807333,0.49798393,0.38457328,0.50279903,0.5679044,0.49816623,0.49971604,0.50443566,0.50299186,547,108,126,14,13,16,96,73,2,26,73
2113,27.400238,0.12452829,0.3348968,0.50135183,0.5045243,0.4971338,0.38457984,0.50277203,0.57187456,0.50045115,0.50029576,0.5044391,0.5029793,547,108,126,14,13,16,96,73,2,26,73
2114,27.544292,0.12452829,0.33583492,0.5009436,0.50804806,0.49797276,0.38457066,0.50279564,0.56770986,0.49815953,0.4997053,0.5044321,0.5030375,547,108,126,14,13,16,96,73,2,26,73
2115,27.39217,0.12452829,0.33583492,0.5014179,0.5045048,0.49728256,0.38457537,0.50275564,0.5718301,0.5004302,0.5003059,0.50443006,0.5029373,547,108,126,14,13,16,96,73,2,26,73
2116,27.53313,0.12452829,0.33583492,0.5010022,0.507867,0.49779934,0.3845654,0.50277966,0.5677734,0.49827522,0.49970216,0.50442684,0.50303155,547,108,126,14,13,16,96,73,2,26,73
2117,27.388613,0.12452829,0.33395875,0.5012202,0.5044443,0.4972577,0.38457295,0.50275993,0.5719463,0.5003782,0.5003113,0.50443494,0.5029618,547,108,126,14,13,16,96,73,2,26,73
2118,27.535145,0.12452829,0.33395875,0.50063497,0.50819546,0.4980355,0.38456407,0.5027765,0.5677122,0.49824628,0.49969044,0.50442415,0.50304705,547,108,126,14,13,16,96,73,2,26,73
2119,27.386345,0.12452829,0.3348968,0.5014213,0.5043885,0.49720642,0.38456616,0.50273174,0.5720988,0.500272,0.5003186,0.5044258,0.5028985,547,108,126,14,13,16,96,73,2,26,73
2120,27.526745,0.12452829,0.33395875,0.5008325,0.507805,0.49814266,0.38455302,0.50271416,0.5676544,0.49836454,0.499684,0.5044322,0.50303584,547,108,126,14,13,16,96,73,2,26,73
2121,27.380045,0.12452829,0.3348968,0.5009475,0.5045694,0.4973175,0.38456553,0.5027192,0.5720015,0.50022805,0.5003268,0.5044333,0.50300664,547,108,126,14,13,16,96,73,2,26,73
2122,27.523859,0.12452829,0.33395875,0.50084275,0.5078947,0.49816892,0.38456303,0.50272274,0.56765866,0.498402,0.49967575,0.50442433,0.5029473,547,108,126,14,13,16,96,73,2,26,73
2123,27.372114,0.12452829,0.33395875,0.5011134,0.5044,0.4973801,0.3845637,0.5027571,0.5719091,0.5001729,0.5003326,0.5044301,0.5029673,547,108,126,14,13,16,96,73,2,26,73
2124,27.514093,0.12452829,0.3348968,0.5006507,0.50788546,0.49804893,0.38455576,0.5027707,0.5677101,0.4984611,0.49967524,0.5044329,0.50297314,547,108,126,14,13,16,96,73,2,26,73
2125,27.369177,0.12452829,0.3348968,0.5011148,0.504548,0.49738145,0.3845609,0.5027305,0.57186466,0.50012803,0.5003339,0.50442237,0.5029153,547,108,126,14,13,16,96,73,2,26,73
2126,27.508146,0.12452829,0.33395875,0.50084925,0.50746,0.498074,0.38455424,0.502753,0.5677316,0.49852094,0.49967307,0.5044323,0.50296456,547,108,126,14,13,16,96,73,2,26,73
2127,27.367138,0.12452829,0.33395875,0.5008867,0.50451595,0.49753064,0.38455465,0.5026853,0.57196593,0.5000847,0.5003347,0.50441635,0.50295836,547,108,126,14,13,16,96,73,2,26,73
2128,27.510246,0.12452829,0.3348968,0.5006134,0.5078404,0.4982968,0.38455537,0.5027267,0.5675816,0.4985083,0.49966606,0.5044296,0.50293684,547,108,126,14,13,16,96,73,2,26,73
2129,27.36238,0.12452829,0.3348968,0.5011083,0.5042717,0.49740902,0.38455856,0.50268567,0.57197386,0.5000593,0.5003429,0.50441605,0.5029284,547,108,126,14,13,16,96,73,2,26,73
2130,27.503902,0.12452829,0.3348968,0.5005973,0.5077258,0.49822992,0.38454983,0.50273824,0.5675218,0.49861494,0.4996633,0.50441575,0.5029418,547,108,126,14,13,16,96,73,2,26,73
2131,27.362352,0.12452829,0.3348968,0.5008787,0.5044586,0.49741536,0.38455746,0.5026811,0.5720727,0.50002104,0.5003476,0.50442994,0.50291646,547,108,126,14,13,16,96,73,2,26,73
2132,27.503494,0.12452829,0.3348968,0.5004786,0.5076295,0.4983774,0.38455057,0.50272214,0.56746167,0.49862003,0.49965516,0.504432,0.50297165,547,108,126,14,13,16,96,73,2,26,73
2133,27.35817,0.12452829,0.3348968,0.50079995,0.504428,0.49753693,0.38455483,0.5026804,0.5721285,0.49997342,0.5003542,0.5044245,0.5029197,547,108,126,14,13,16,96,73,2,26,73
2134,27.49933,0.12452829,0.3348968,0.5004954,0.50765455,0.49834028,0.3845432,0.5027261,0.56747675,0.4986584,0.49965084,0.5044273,0.50293076,547,108,126,14,13,16,96,73,2,26,73
2135,27.359892,0.12452829,0.3348968,0.50082207,0.50431263,0.49754614,0.3845526,0.5026903,0.57229304,0.49997357,0.5003584,0.504417,0.50285554,547,108,126,14,13,16,96,73,2,26,73
2136,27.500875,0.12452829,0.3348968,0.50038534,0.50764304,0.49842831,0.38453978,0.5027088,0.56736106,0.49862885,0.49964076,0.50442326,0.5029642,547,108,126,14,13,16,96,73,2,26,73
2137,27.35297,0.12452829,0.3348968,0.50089425,0.5043541,0.4976204,0.38455307,0.5026763,0.57208776,0.49995777,0.5003669,0.50441015,0.5028429,547,108,126,14,13,16,96,73,2,26,73
2138,27.490124,0.12452829,0.3348968,0.5004158,0.5074739,0.49833563,0.38454324,0.5026629,0.5674415,0.49873367,0.4996395,0.5044228,0.50295687,547,108,126,14,13,16,96,73,2,26,73
2139,27.350685,0.12452829,0.3348968,0.5006902,0.5043694,0.4975943,0.38455364,0.50266635,0.57209474,0.4999233,0.50037134,0.50442284,0.50288385,547,108,126,14,13,16,96,73,2,26,73
2140,27.491438,0.12452829,0.3348968,0.500304,0.5076746,0.49843878,0.3845445,0.5026655,0.56734616,0.49875247,0.49963197,0.5044145,0.502919,547,108,126,14,13,16,96,73,2,26,73
2141,27.349861,0.12452829,0.3348968,0.5006974,0.5043822,0.4976282,0.38455275,0.50266963,0.5722512,0.4998683,0.5003772,0.50442296,0.5028322,547,108,126,14,13,16,96,73,2,26,73
2142,27.487093,0.12452829,0.3348968,0.50029564,0.507412,0.49848795,0.38453257,0.5026791,0.5674088,0.49878237,0.49962592,0.50442207,0.50294346,547,108,126,14,13,16,96,73,2,26,73
2143,27.344807,0.12452829,0.3348968,0.500792,0.5043417,0.49767825,0.3845491,0.50265324,0.5720169,0.49985304,0.50038254,0.5044147,0.50282073,547,108,126,14,13,16,96,73,2,26,73
2144,27.48052,0.12452829,0.3348968,0.5002778,0.5073077,0.49854675,0.38453943,0.50265694,0.56740236,0.4988479,0.49962342,0.5044213,0.50292945,547,108,126,14,13,16,96,73,2,26,73
2145,27.34419,0.12452829,0.3348968,0.5005482,0.5042844,0.49777955,0.38454852,0.5026634,0.5721493,0.4998542,0.5003863,0.50441533,0.5028541,547,108,126,14,13,16,96,73,2,26,73
2146,27.483103,0.12452829,0.3348968,0.5001638,0.5075166,0.49853545,0.38453948,0.5026892,0.5673423,0.4988248,0.4996166,0.50441873,0.5028902,547,108,126,14,13,16,96,73,2,26,73
2147,27.341475,0.12452829,0.3348968,0.5005269,0.50438315,0.4977489,0.38454694,0.5026454,0.57215595,0.49981573,0.50039095,0.50442183,0.50283444,547,108,126,14,13,16,96,73,2,26,73
2148,27.477802,0.12452829,0.3348968,0.5001464,0.5074443,0.49861497,0.38453433,0.50264287,0.5673941,0.49886024,0.49961442,0.5044138,0.50288707,547,108,126,14,13,16,96,73,2,26,73
2149,27.33924,0.12452829,0.3348968,0.5006881,0.5040797,0.49781623,0.38454577,0.5026288,0.5721398,0.49981946,0.5003928,0.50441366,0.5028118,547,108,126,14,13,16,96,73,2,26,73
2150,27.476084,0.12452829,0.3348968,0.5002089,0.50739086,0.49838454,0.38453108,0.5026428,0.5673469,0.49888256,0.49961036,0.50441974,0.5028832,547,108,126,14,13,16,96,73,2,26,73
2151,27.33904,0.12452829,0.3348968,0.50047183,0.50432026,0.49769402,0.384545,0.5026188,0.57214916,0.4998008,0.5003979,0.5044162,0.502822,547,108,126,14,13,16,96,73,2,26,73
2152,27.474327,0.12452829,0.3348968,0.50004053,0.5072863,0.49865058,0.38453797,0.5026432,0.5673445,0.4989032,0.49960414,0.504424,0.50289893,547,108,126,14,13,16,96,73,2,26,73
2153,27.336569,0.12452829,0.3348968,0.5003909,0.5042493,0.4978408,0.3845466,0.5026238,0.57216597,0.49978486,0.5004037,0.5044076,0.50283164,547,108,126,14,13,16,96,73,2,26,73
2154,27.472588,0.12452829,0.3348968,0.49997672,0.5074104,0.49872684,0.38453674,0.5026355,0.56729925,0.49893132,0.4995983,0.5044229,0.50285745,547,108,126,14,13,16,96,73,2,26,73
2155,27.332232,0.12452829,0.3348968,0.50051695,0.5041211,0.49784678,0.38454363,0.50263083,0.5720661,0.4997813,0.5004082,0.50440603,0.5028035,547,108,126,14,13,16,96,73,2,26,73
2156,27.466478,0.12452829,0.3348968,0.5000237,0.5072633,0.49860647,0.38453346,0.50265056,0.5673701,0.49899298,0.49959838,0.50442004,0.5028458,547,108,126,14,13,16,96,73,2,26,73
2157,27.332815,0.12452829,0.3348968,0.5003971,0.50427693,0.4977508,0.38454276,0.5026128,0.57214624,0.49975052,0.5004111,0.50442016,0.5027738,547,108,126,14,13,16,96,73,2,26,73
2158,27.46545,0.12452829,0.3348968,0.5000139,0.507119,0.49865803,0.3845253,0.5026128,0.56733286,0.49898696,0.4995921,0.5044298,0.5028684,547,108,126,14,13,16,96,73,2,26,73
2159,27.330338,0.12452829,0.3348968,0.5002583,0.5042715,0.49792618,0.38454416,0.50261116,0.57209057,0.4997392,0.50041443,0.5044187,0.50279707,547,108,126,14,13,16,96,73,2,26,73
2160,27.463732,0.12452829,0.3348968,0.49988648,0.50728476,0.49875498,0.38453662,0.50259197,0.5673763,0.49898064,0.49958757,0.50442815,0.50282735,547,108,126,14,13,16,96,73,2,26,73
2161,27.326368,0.12452829,0.3348968,0.5003671,0.5041252,0.49800387,0.38454348,0.5025896,0.57197225,0.4997602,0.5004208,0.5044107,0.50278664,547,108,126,14,13,16,96,73,2,26,73
2162,27.45842,0.12452829,0.3348968,0.49995285,0.50712883,0.49870068,0.3845332,0.5026069,0.56734264,0.4990434,0.49958482,0.50441825,0.50282013,547,108,126,14,13,16,96,73,2,26,73
2163,27.32826,0.12452829,0.3348968,0.5001758,0.5041892,0.498035,0.38454154,0.5025898,0.57217085,0.49976155,0.5004241,0.50441223,0.5027601,547,108,126,14,13,16,96,73,2,26,73
2164,27.461502,0.12452829,0.3348968,0.49985066,0.5072571,0.49876234,0.3845287,0.50261754,0.5673454,0.4989947,0.49957684,0.5044107,0.5028083,547,108,126,14,13,16,96,73,2,26,73
2165,27.325048,0.12452829,0.3348968,0.50014883,0.5043213,0.49803066,0.38454103,0.50257623,0.57204294,0.49972588,0.5004301,0.504423,0.5027652,547,108,126,14,13,16,96,73,2,26,73
2166,27.454649,0.12452829,0.3348968,0.49984512,0.50699013,0.49880844,0.38452986,0.5026101,0.56737465,0.4990502,0.4995741,0.5044123,0.50283074,547,108,126,14,13,16,96,73,2,26,73
2167,27.323763,0.12452829,0.3348968,0.5000587,0.5041905,0.49812117,0.38454098,0.5025779,0.5720627,0.49972776,0.5004327,0.5044234,0.50277424,547,108,126,14,13,16,96,73,2,26,73
