Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5,TestingError,TrainingError
1809,0.050305396,0.423381716,0.63285166,0.523099482,0.544233382,0.595526934,348,50,97,52,66,83,0.180000007,0.220000029
1810,0.050290171,0.423366815,0.632860363,0.523098052,0.544233322,0.595515728,348,50,97,52,66,83,0.181999981,0.217999995
1811,0.050264385,0.423386455,0.632846773,0.523099363,0.544212461,0.595531762,348,50,97,52,66,83,0.180000007,0.217999995
1812,0.050245758,0.423365146,0.632864535,0.523094356,0.544227958,0.595500886,348,50,97,52,66,83,0.180000007,0.217999995
1813,0.050244495,0.423370659,0.632879138,0.523131013,0.544211924,0.595481336,348,50,97,52,66,83,0.181999981,0.220000029
1814,0.050214328,0.423416942,0.632855296,0.523119032,0.54419589,0.595487475,348,50,97,52,66,83,0.180000007,0.217999995
1815,0.05019924,0.42340377,0.632855773,0.523177564,0.544204295,0.59544462,348,50,97,52,66,83,0.180000007,0.217999995
1816,0.050186019,0.423404723,0.632853389,0.523181319,0.544197798,0.595454812,348,50,97,52,66,83,0.181999981,0.216000021
1817,0.050168026,0.423396677,0.632852197,0.523187399,0.544210911,0.595438898,348,50,97,52,66,83,0.180000007,0.217999995
1818,0.050146881,0.423430145,0.63284874,0.523219645,0.544188559,0.595401645,348,50,97,52,66,83,0.180000007,0.217999995
1819,0.050132323,0.423411787,0.632865667,0.523211777,0.544190407,0.595401645,348,50,97,52,66,83,0.180000007,0.217999995
1820,0.050113134,0.423424959,0.632847309,0.523287237,0.544193864,0.595360518,348,50,97,52,66,83,0.180000007,0.217999995
1821,0.050094225,0.423443645,0.632853389,0.523289323,0.544180453,0.595349014,348,50,97,52,66,83,0.181999981,0.217999995
1822,0.05008173,0.423442572,0.632863402,0.523309469,0.544163108,0.595333219,348,50,97,52,66,83,0.181999981,0.220000029
1823,0.050052583,0.423450291,0.632845879,0.523304045,0.544184208,0.59531486,348,50,97,52,66,83,0.180000007,0.220000029
1824,0.050042376,0.423456222,0.632857978,0.523325384,0.544173241,0.595294774,348,50,97,52,66,83,0.180000007,0.217999995
1825,0.050018154,0.423448414,0.632854819,0.523332179,0.5441764,0.595286012,348,50,97,52,66,83,0.180000007,0.217999995
1826,0.049995996,0.423464954,0.632840633,0.52335614,0.544174671,0.595268071,348,50,97,52,66,83,0.180000007,0.217999995
1827,0.049988389,0.423465699,0.632851422,0.523376822,0.544160128,0.595257282,348,50,97,52,66,83,0.180000007,0.222000003
1828,0.049959585,0.423482746,0.632834733,0.523419142,0.544167101,0.595217407,348,50,97,52,66,83,0.181999981,0.220000029
1829,0.049952447,0.423488319,0.632850528,0.523409307,0.544165432,0.595208228,348,50,97,52,66,83,0.180000007,0.220000029
1830,0.049936756,0.423517764,0.632831156,0.523443043,0.544148207,0.595200956,348,50,97,52,66,83,0.181999981,0.217999995
1831,0.049926117,0.423493028,0.632843852,0.523450792,0.544162333,0.59517926,348,50,97,52,66,83,0.181999981,0.217999995
1832,0.049894564,0.423512608,0.632842064,0.523467302,0.544133723,0.595170557,348,50,97,52,66,83,0.180000007,0.220000029
1833,0.049877491,0.423511267,0.632842064,0.523473382,0.544140995,0.595155418,348,50,97,52,66,83,0.181999981,0.220000029
1834,0.049860001,0.423509866,0.632834554,0.523504138,0.544157028,0.595122576,348,50,97,52,66,83,0.181999981,0.217999995
1835,0.04985369,0.423493683,0.632846296,0.523527205,0.544169843,0.595091581,348,50,97,52,66,83,0.181999981,0.220000029
1836,0.04983091,0.423524082,0.632841647,0.523534536,0.544131279,0.595103323,348,50,97,52,66,83,0.180000007,0.216000021
1837,0.049798097,0.423527747,0.632834613,0.523532152,0.54414928,0.595078886,348,50,97,52,66,83,0.180000007,0.217999995
1838,0.049792923,0.423542023,0.632841468,0.523563445,0.544134974,0.595049918,348,50,97,52,66,83,0.180000007,0.222000003
1839,0.049776699,0.423560381,0.632841229,0.52355206,0.544123948,0.595050454,348,50,97,52,66,83,0.180000007,0.220000029
1840,0.049748868,0.423566997,0.63282609,0.523582995,0.544122398,0.595037937,348,50,97,52,66,83,0.181999981,0.217999995
1841,0.049733933,0.42355752,0.632832885,0.523620069,0.544139743,0.59498626,348,50,97,52,66,83,0.181999981,0.217999995
1842,0.049720563,0.423575222,0.632830024,0.523623228,0.54412061,0.594991326,348,50,97,52,66,83,0.181999981,0.217999995
1843,0.049697269,0.423590571,0.63281858,0.523635626,0.544113159,0.594985008,348,50,97,52,66,83,0.181999981,0.217999995
1844,0.049679104,0.42360425,0.632824779,0.523650408,0.544103861,0.594964981,348,50,97,52,66,83,0.181999981,0.220000029
1845,0.049659219,0.423598439,0.632830679,0.523662865,0.544110775,0.594936013,348,50,97,52,66,83,0.181999981,0.217999995
1846,0.049641192,0.423604608,0.632823229,0.523671627,0.544105768,0.594927073,348,50,97,52,66,83,0.184000015,0.217999995
1847,0.049622986,0.423621267,0.632822156,0.523682535,0.544104695,0.594915748,348,50,97,52,66,83,0.184000015,0.217999995
1848,0.049607839,0.423602641,0.632835805,0.523711264,0.544107318,0.594887912,348,50,97,52,66,83,0.184000015,0.217999995
1849,0.04959292,0.423624068,0.632819176,0.523714423,0.544090569,0.594898343,348,50,97,52,66,83,0.18599999,0.217999995
1850,0.049572207,0.423630178,0.632817984,0.523743689,0.544093907,0.594863415,348,50,97,52,66,83,0.184000015,0.217999995
1851,0.04955855,0.423626304,0.632822156,0.523737669,0.544104874,0.594839871,348,50,97,52,66,83,0.184000015,0.217999995
1852,0.049549628,0.423614055,0.6328246,0.523757815,0.544104099,0.594835639,348,50,97,52,66,83,0.18599999,0.220000029
1853,0.049514301,0.423644423,0.632813811,0.523744226,0.544104278,0.594825327,348,50,97,52,66,83,0.181999981,0.220000029
1854,0.049508169,0.423663795,0.632823467,0.523781061,0.544078469,0.594803989,348,50,97,52,66,83,0.184000015,0.220000029
1855,0.049487684,0.423676223,0.632807434,0.523777783,0.544078052,0.59480536,348,50,97,52,66,83,0.184000015,0.220000029
1856,0.049468901,0.423668444,0.63282764,0.523789048,0.544093251,0.594748974,348,50,97,52,66,83,0.18599999,0.220000029
1857,0.049441788,0.423678398,0.63280791,0.523794889,0.54409337,0.59475261,348,50,97,52,66,83,0.184000015,0.220000029
1858,0.049420368,0.423694074,0.632798672,0.523866177,0.544084549,0.594707191,348,50,97,52,66,83,0.184000015,0.220000029
1859,0.049412403,0.423677891,0.632819653,0.523859441,0.544082761,0.594696701,348,50,97,52,66,83,0.188000023,0.220000029
1860,0.049382739,0.423713177,0.632801235,0.523848772,0.544071436,0.594694912,348,50,97,52,66,83,0.188000023,0.220000029
1861,0.049378403,0.423690796,0.632812262,0.523908496,0.544083476,0.594653368,348,50,97,52,66,83,0.18599999,0.220000029
1862,0.049348813,0.423737764,0.632795691,0.523905277,0.544070065,0.594640315,348,50,97,52,66,83,0.184000015,0.217999995
1863,0.049339686,0.423728913,0.632805526,0.523911536,0.544059932,0.594640315,348,50,97,52,66,83,0.188000023,0.217999995
1864,0.04932506,0.423719972,0.63280338,0.523918629,0.544049919,0.594644904,348,50,97,52,66,83,0.189999998,0.220000029
1865,0.049302477,0.423742443,0.632799149,0.523964286,0.544056237,0.594595492,348,50,97,52,66,83,0.188000023,0.217999995
1866,0.049295951,0.423727334,0.632811427,0.523966789,0.544049263,0.594593942,348,50,97,52,66,83,0.18599999,0.217999995
1867,0.049269814,0.423765361,0.632790148,0.523975134,0.544036329,0.594582498,348,50,97,52,66,83,0.18599999,0.217999995
1868,0.04924693,0.423761666,0.632795453,0.523994327,0.544032514,0.594566643,348,50,97,52,66,83,0.18599999,0.217999995
1869,0.049242202,0.42378056,0.6327914,0.524036467,0.544029057,0.594533324,348,50,97,52,66,83,0.188000023,0.217999995
1870,0.049226936,0.423769921,0.632794201,0.524042845,0.544039786,0.59451884,348,50,97,52,66,83,0.188000023,0.213999987
1871,0.049210221,0.423795521,0.632798374,0.524048448,0.544020414,0.594501972,348,50,97,52,66,83,0.188000023,0.217999995
1872,0.049189158,0.423797041,0.632788658,0.524057448,0.544017076,0.594508231,348,50,97,52,66,83,0.188000023,0.216000021
1873,0.04917277,0.423795342,0.632795215,0.524088264,0.544022441,0.594463527,348,50,97,52,66,83,0.189999998,0.217999995
1874,0.049162652,0.423793554,0.632784903,0.524103463,0.544022739,0.59446305,348,50,97,52,66,83,0.188000023,0.216000021
1875,0.049144767,0.423810035,0.632783294,0.524106026,0.544016659,0.594454288,348,50,97,52,66,83,0.18599999,0.213999987
1876,0.049123239,0.423810124,0.632784545,0.524112105,0.544020712,0.594432771,348,50,97,52,66,83,0.189999998,0.216000021
1877,0.049110703,0.423810035,0.632776201,0.524127066,0.544023335,0.594429731,348,50,97,52,66,83,0.18599999,0.213999987
1878,0.049092103,0.42382741,0.632783592,0.524175584,0.544000745,0.594389141,348,50,97,52,66,83,0.18599999,0.216000021
1879,0.049076971,0.423853725,0.632778585,0.524167061,0.543980539,0.594395578,348,50,97,52,66,83,0.18599999,0.216000021
1880,0.04905865,0.423850089,0.632773578,0.524207652,0.544010401,0.594340026,348,50,97,52,66,83,0.18599999,0.216000021
1881,0.049035184,0.42385909,0.63277638,0.524206638,0.544001579,0.594335556,348,50,97,52,66,83,0.18599999,0.213999987
1882,0.049026936,0.423865288,0.632770598,0.524278283,0.543995738,0.594292164,348,50,97,52,66,83,0.18599999,0.213999987
1883,0.049000513,0.423876941,0.632773101,0.524263799,0.543990672,0.594290257,348,50,97,52,66,83,0.18599999,0.213999987
1884,0.04898404,0.423875123,0.632769465,0.524274886,0.543990374,0.594279945,348,50,97,52,66,83,0.189999998,0.216000021
1885,0.048970997,0.423904836,0.632754385,0.524332166,0.543993413,0.594234765,348,50,97,52,66,83,0.18599999,0.213999987
1886,0.048958629,0.423895389,0.63276881,0.524336994,0.543988585,0.59421593,348,50,97,52,66,83,0.184000015,0.216000021
1887,0.048937697,0.423920244,0.632758558,0.524335325,0.543983638,0.594203055,348,50,97,52,66,83,0.18599999,0.213999987
1888,0.04892201,0.423926234,0.632758677,0.524351537,0.543973804,0.594193995,348,50,97,52,66,83,0.184000015,0.213999987
1889,0.048912629,0.423917532,0.632763922,0.524371743,0.543968499,0.594180346,348,50,97,52,66,83,0.184000015,0.213999987
1890,0.048891127,0.423938394,0.632762671,0.52439028,0.543965876,0.594149113,348,50,97,52,66,83,0.184000015,0.213999987
1891,0.048871402,0.423939139,0.632754624,0.524426103,0.543978155,0.594113708,348,50,97,52,66,83,0.18599999,0.216000021
1892,0.048857566,0.423960567,0.632754862,0.524419963,0.543962181,0.594112337,348,50,97,52,66,83,0.184000015,0.213999987
1893,0.048842214,0.423965812,0.632754564,0.524457872,0.543960571,0.594084382,348,50,97,52,66,83,0.188000023,0.213999987
1894,0.048830703,0.423995048,0.632738233,0.524465442,0.543953598,0.594081521,348,50,97,52,66,83,0.18599999,0.213999987
1895,0.048816942,0.423983455,0.63274163,0.52447474,0.543948591,0.594076157,348,50,97,52,66,83,0.18599999,0.213999987
1896,0.048796263,0.423986048,0.632750809,0.524462163,0.543939829,0.59406811,348,50,97,52,66,83,0.188000023,0.213999987
1897,0.048784643,0.423975229,0.632747471,0.524506032,0.54396224,0.594033957,348,50,97,52,66,83,0.188000023,0.213999987
1898,0.048767582,0.423993617,0.632748306,0.52454102,0.543945611,0.594005287,348,50,97,52,66,83,0.18599999,0.213999987
1899,0.048745982,0.423996538,0.632744372,0.524533153,0.54394412,0.593996704,348,50,97,52,66,83,0.18599999,0.213999987
1900,0.048736997,0.424001157,0.632749259,0.524564266,0.54393667,0.593975186,348,50,97,52,66,83,0.188000023,0.213999987
1901,0.048711702,0.423998564,0.632744908,0.524556518,0.543961763,0.59394592,348,50,97,52,66,83,0.189999998,0.216000021
1902,0.048704468,0.424022913,0.63274622,0.524576187,0.5439412,0.593937516,348,50,97,52,66,83,0.18599999,0.216000021
1903,0.048687059,0.424040914,0.63272953,0.52459985,0.543939173,0.593919039,348,50,97,52,66,83,0.18599999,0.216000021
1904,0.048673514,0.424039483,0.632736504,0.524617255,0.543920398,0.593916059,348,50,97,52,66,83,0.189999998,0.216000021
1905,0.048658974,0.424053729,0.632732809,0.524604797,0.543911338,0.593927562,348,50,97,52,66,83,0.18599999,0.213999987
1906,0.048655428,0.424071133,0.632738411,0.524640977,0.543897986,0.59390223,348,50,97,52,66,83,0.18599999,0.213999987
1907,0.048619941,0.424075514,0.63273567,0.524660528,0.543923974,0.593843937,348,50,97,52,66,83,0.18599999,0.213999987
1908,0.04860444,0.424099326,0.632734537,0.524681389,0.543892503,0.593835115,348,50,97,52,66,83,0.18599999,0.213999987
1909,0.048595011,0.424082071,0.632744133,0.524733126,0.543895841,0.593802631,348,50,97,52,66,83,0.18599999,0.213999987
1910,0.048576225,0.424092948,0.632734954,0.52473855,0.543893158,0.59379375,348,50,97,52,66,83,0.188000023,0.213999987
1911,0.048560355,0.424102694,0.632733583,0.524736047,0.543890953,0.593785644,348,50,97,52,66,83,0.18599999,0.213999987
1912,0.048548952,0.424103171,0.632741332,0.524763823,0.54388386,0.593763232,348,50,97,52,66,83,0.18599999,0.213999987
1913,0.048529297,0.424103767,0.632733166,0.524760067,0.543896794,0.593750715,348,50,97,52,66,83,0.18599999,0.213999987
1914,0.048519872,0.424124211,0.632732451,0.524787962,0.543882012,0.593732953,348,50,97,52,66,83,0.18599999,0.213999987
1915,0.048503205,0.42414242,0.632718682,0.524815261,0.543871164,0.593715847,348,50,97,52,66,83,0.18599999,0.213999987
1916,0.048498113,0.424139172,0.632726789,0.524813294,0.54387188,0.593717277,348,50,97,52,66,83,0.188000023,0.213999987
1917,0.048480131,0.424162358,0.632716715,0.524868309,0.54385066,0.593682647,348,50,97,52,66,83,0.18599999,0.213999987
1918,0.048462696,0.424152821,0.63272047,0.524864554,0.543870091,0.593652725,348,50,97,52,66,83,0.18599999,0.213999987
1919,0.048448399,0.424150169,0.632722497,0.52487886,0.543875039,0.593634665,348,50,97,52,66,83,0.18599999,0.213999987
1920,0.048428461,0.424178034,0.632713974,0.524901509,0.543852866,0.593622267,348,50,97,52,66,83,0.191999972,0.216000021
1921,0.048423417,0.424162418,0.632722735,0.524907947,0.543846846,0.593627036,348,50,97,52,66,83,0.18599999,0.212000012
1922,0.048403237,0.424186558,0.632717073,0.524933815,0.54385525,0.593580246,348,50,97,52,66,83,0.188000023,0.213999987
1923,0.04838397,0.424192876,0.632711709,0.524950862,0.543857276,0.593569279,348,50,97,52,66,83,0.18599999,0.213999987
1924,0.048379861,0.424194574,0.632725775,0.524944663,0.543844044,0.593566954,348,50,97,52,66,83,0.18599999,0.213999987
1925,0.048356116,0.424208075,0.632704675,0.524972558,0.543854892,0.593551338,348,50,97,52,66,83,0.18599999,0.213999987
1926,0.048342291,0.424201012,0.632720768,0.524996221,0.543846846,0.593516588,348,50,97,52,66,83,0.188000023,0.213999987
1927,0.048321422,0.424218714,0.632702768,0.524997652,0.543837428,0.593523622,348,50,97,52,66,83,0.188000023,0.212000012
1928,0.048314262,0.424202502,0.632719815,0.525009811,0.543836534,0.593507767,348,50,97,52,66,83,0.188000023,0.212000012
1929,0.048290983,0.42422539,0.632713377,0.525047898,0.543833256,0.59346056,348,50,97,52,66,83,0.189999998,0.212000012
1930,0.048276037,0.424252629,0.632709742,0.525043607,0.543822169,0.593454301,348,50,97,52,66,83,0.188000023,0.213999987
1931,0.048263989,0.424244523,0.632713914,0.525071502,0.543823123,0.59343338,348,50,97,52,66,83,0.188000023,0.213999987
1932,0.048251495,0.42426309,0.632710099,0.525109112,0.543802381,0.593413949,348,50,97,52,66,83,0.189999998,0.213999987
1933,0.048235081,0.424269944,0.632705271,0.525119424,0.543803394,0.593399823,348,50,97,52,66,83,0.191999972,0.213999987
1934,0.048220195,0.424261451,0.632707119,0.525131285,0.543808877,0.593393922,348,50,97,52,66,83,0.188000023,0.212000012
1935,0.048208866,0.42426464,0.632704377,0.52513206,0.543801844,0.593394756,348,50,97,52,66,83,0.188000023,0.212000012
1936,0.048189141,0.424305528,0.632696033,0.52515775,0.543802977,0.59334445,348,50,97,52,66,83,0.188000023,0.216000021
1937,0.04818666,0.424292177,0.632699668,0.525189757,0.543807387,0.593328059,348,50,97,52,66,83,0.188000023,0.216000021
1938,0.048169691,0.424305052,0.63269496,0.525191903,0.543787777,0.59333533,348,50,97,52,66,83,0.188000023,0.216000021
1939,0.048154622,0.4243007,0.632701337,0.525210261,0.543784142,0.593314469,348,50,97,52,66,83,0.191999972,0.216000021
1940,0.048140019,0.42431587,0.632702231,0.525228739,0.543773472,0.593297184,348,50,97,52,66,83,0.189999998,0.216000021
1941,0.048129179,0.424309462,0.632699072,0.525246084,0.543771982,0.593294203,348,50,97,52,66,83,0.188000023,0.213999987
1942,0.048113752,0.42435497,0.632693589,0.525277019,0.543759942,0.593251646,348,50,97,52,66,83,0.188000023,0.216000021
1943,0.048098072,0.424343079,0.632698834,0.52526623,0.543759167,0.593253851,348,50,97,52,66,83,0.188000023,0.216000021
1944,0.048072901,0.424352527,0.632697284,0.525253475,0.543758214,0.593250573,348,50,97,52,66,83,0.188000023,0.216000021
1945,0.048066135,0.424348146,0.632699311,0.525301695,0.543761969,0.593207598,348,50,97,52,66,83,0.188000023,0.213999987
1946,0.048047107,0.42437467,0.632681131,0.525322974,0.543756306,0.593200207,348,50,97,52,66,83,0.188000023,0.213999987
1947,0.048038926,0.424350649,0.632690966,0.5253613,0.543760478,0.5931741,348,50,97,52,66,83,0.188000023,0.213999987
1948,0.048018277,0.424389005,0.632680058,0.525354803,0.543740273,0.59316361,348,50,97,52,66,83,0.188000023,0.213999987
1949,0.048004687,0.424397826,0.632687032,0.525341392,0.543735206,0.593166351,348,50,97,52,66,83,0.188000023,0.216000021
1950,0.047988426,0.424398512,0.632682025,0.525391579,0.543745995,0.593120098,348,50,97,52,66,83,0.189999998,0.217999995
1951,0.047980607,0.424417377,0.632683992,0.52541405,0.543715239,0.59311223,348,50,97,52,66,83,0.189999998,0.213999987
1952,0.047969352,0.424415708,0.632685959,0.525418878,0.543724179,0.593097687,348,50,97,52,66,83,0.188000023,0.213999987
1953,0.047955308,0.424407303,0.632681608,0.525449157,0.543736458,0.593070865,348,50,97,52,66,83,0.189999998,0.213999987
1954,0.047937848,0.424422443,0.632675111,0.525450826,0.543718338,0.593079507,348,50,97,52,66,83,0.188000023,0.213999987
1955,0.047923915,0.424431354,0.632683218,0.525467336,0.543718994,0.593038082,348,50,97,52,66,83,0.188000023,0.213999987
1956,0.047911067,0.424470037,0.632674456,0.525490284,0.543699741,0.593031585,348,50,97,52,66,83,0.188000023,0.216000021
1957,0.047890693,0.424470633,0.632664442,0.525478065,0.543714762,0.593026817,348,50,97,52,66,83,0.18599999,0.213999987
1958,0.047871605,0.424477875,0.632653058,0.525509894,0.54370898,0.593007743,348,50,97,52,66,83,0.188000023,0.213999987
1959,0.047862958,0.424476057,0.632656276,0.525523305,0.543712735,0.592989504,348,50,97,52,66,83,0.188000023,0.216000021
1960,0.047851045,0.424464494,0.632663071,0.525543332,0.543716013,0.592974365,348,50,97,52,66,83,0.18599999,0.213999987
1961,0.047842216,0.424484491,0.63266623,0.525580704,0.543682218,0.59295243,348,50,97,52,66,83,0.191999972,0.216000021
1962,0.04783126,0.424483806,0.63266784,0.525581837,0.543675303,0.592950583,348,50,97,52,66,83,0.188000023,0.213999987
1963,0.047806431,0.424509466,0.632658482,0.52560842,0.543688357,0.592909932,348,50,97,52,66,83,0.191999972,0.216000021
